Projection # 1 - Tilt angle: 30.13
Radius	s(1/A)	Res(A)	NLOO2D
434	0.00433	  230.699	  0.2237
435	0.00434	  230.168	  0.2189
436	0.00435	  229.640	  0.2145
437	0.00436	  229.115	  0.2138
438	0.00437	  228.592	  0.2129
439	0.00438	  228.071	  0.2201
440	0.00439	  227.553	  0.2232
441	0.00440	  227.037	  0.2051
442	0.00441	  226.523	  0.1803
443	0.00442	  226.012	  0.1905
444	0.00443	  225.503	  0.2110
445	0.00444	  224.996	  0.2117
446	0.00445	  224.492	  0.2100
447	0.00446	  223.989	  0.1944
448	0.00447	  223.489	  0.2154
449	0.00448	  222.992	  0.2270
450	0.00449	  222.496	  0.1964
451	0.00450	  222.003	  0.1933
452	0.00451	  221.512	  0.2056
453	0.00452	  221.023	  0.1907
454	0.00453	  220.536	  0.1852
455	0.00454	  220.051	  0.1966
456	0.00455	  219.568	  0.1849
457	0.00456	  219.088	  0.1957
458	0.00457	  218.610	  0.2063
459	0.00458	  218.133	  0.2023
460	0.00459	  217.659	  0.1991
461	0.00460	  217.187	  0.1862
462	0.00461	  216.717	  0.1822
463	0.00462	  216.249	  0.1953
464	0.00463	  215.783	  0.2099
465	0.00464	  215.319	  0.2005
466	0.00465	  214.857	  0.1588
467	0.00466	  214.397	  0.1549
468	0.00467	  213.938	  0.1802
469	0.00468	  213.482	  0.1754
470	0.00469	  213.028	  0.1655
471	0.00470	  212.576	  0.1700
472	0.00471	  212.125	  0.1810
473	0.00472	  211.677	  0.1802
474	0.00473	  211.230	  0.1697
475	0.00474	  210.786	  0.1637
476	0.00475	  210.343	  0.1724
477	0.00476	  209.902	  0.1681
478	0.00477	  209.463	  0.1638
479	0.00478	  209.025	  0.1690
480	0.00479	  208.590	  0.1646
481	0.00480	  208.156	  0.1746
482	0.00481	  207.724	  0.1429
483	0.00482	  207.294	  0.1274
484	0.00483	  206.866	  0.1730
485	0.00484	  206.440	  0.2013
486	0.00485	  206.015	  0.1622
487	0.00486	  205.592	  0.1405
488	0.00487	  205.170	  0.1658
489	0.00488	  204.751	  0.1555
490	0.00489	  204.333	  0.1587
491	0.00490	  203.917	  0.1620
492	0.00491	  203.502	  0.1460
493	0.00492	  203.090	  0.1358
494	0.00493	  202.679	  0.1341
495	0.00494	  202.269	  0.1451
496	0.00495	  201.861	  0.1574
497	0.00496	  201.455	  0.1373
498	0.00497	  201.051	  0.1211
499	0.00498	  200.648	  0.1249
500	0.00499	  200.246	  0.1396
501	0.00500	  199.847	  0.1443
502	0.00501	  199.449	  0.1199
503	0.00502	  199.052	  0.1292
504	0.00503	  198.657	  0.1387
505	0.00504	  198.264	  0.1253
506	0.00505	  197.872	  0.1229
507	0.00506	  197.482	  0.1276
508	0.00507	  197.093	  0.1352
509	0.00508	  196.706	  0.1264
510	0.00509	  196.320	  0.1060
511	0.00510	  195.936	  0.1005
512	0.00511	  195.553	  0.1049
513	0.00512	  195.172	  0.1102
514	0.00513	  194.792	  0.1281
515	0.00514	  194.414	  0.1265
516	0.00515	  194.037	  0.1160
517	0.00516	  193.662	  0.1158
518	0.00517	  193.288	  0.0997
519	0.00518	  192.916	  0.1019
520	0.00519	  192.545	  0.1158
521	0.00520	  192.175	  0.1276
522	0.00521	  191.807	  0.1311
523	0.00522	  191.440	  0.1055
524	0.00523	  191.075	  0.1113
525	0.00524	  190.711	  0.1299
526	0.00525	  190.348	  0.1192
527	0.00526	  189.987	  0.0722
528	0.00527	  189.627	  0.0646
529	0.00528	  189.269	  0.1045
530	0.00529	  188.912	  0.1122
531	0.00530	  188.556	  0.1117
532	0.00531	  188.202	  0.1083
533	0.00532	  187.848	  0.1012
534	0.00533	  187.497	  0.0865
535	0.00534	  187.146	  0.0854
536	0.00535	  186.797	  0.0988
537	0.00536	  186.449	  0.1153
538	0.00537	  186.103	  0.1029
539	0.00538	  185.757	  0.0914
540	0.00539	  185.413	  0.1133
541	0.00540	  185.071	  0.1106
542	0.00541	  184.729	  0.1000
543	0.00542	  184.389	  0.0946
544	0.00543	  184.050	  0.0850
545	0.00544	  183.712	  0.0780
546	0.00545	  183.376	  0.0883
547	0.00546	  183.041	  0.0997
548	0.00547	  182.707	  0.1151
549	0.00548	  182.374	  0.1098
550	0.00549	  182.042	  0.0779
551	0.00550	  181.712	  0.0685
552	0.00551	  181.383	  0.0722
553	0.00552	  181.055	  0.1003
554	0.00553	  180.728	  0.0935
555	0.00554	  180.402	  0.0624
556	0.00555	  180.078	  0.0596
557	0.00556	  179.754	  0.0582
558	0.00557	  179.432	  0.0838
559	0.00558	  179.111	  0.0993
560	0.00559	  178.791	  0.0692
561	0.00560	  178.473	  0.0642
562	0.00561	  178.155	  0.0727
563	0.00562	  177.839	  0.0570
564	0.00563	  177.523	  0.0840
565	0.00564	  177.209	  0.0989
566	0.00565	  176.896	  0.0687
567	0.00566	  176.584	  0.0700
568	0.00567	  176.273	  0.0790
569	0.00568	  175.963	  0.0860
570	0.00569	  175.655	  0.0843
571	0.00570	  175.347	  0.0835
572	0.00571	  175.041	  0.1033
573	0.00572	  174.735	  0.0871
574	0.00573	  174.431	  0.0756
575	0.00574	  174.127	  0.0897
576	0.00575	  173.825	  0.0741
577	0.00576	  173.524	  0.0839
578	0.00577	  173.224	  0.0946
579	0.00578	  172.924	  0.0673
580	0.00579	  172.626	  0.0604
581	0.00580	  172.329	  0.0595
582	0.00581	  172.033	  0.0683
583	0.00582	  171.738	  0.0906
584	0.00583	  171.444	  0.0863
585	0.00584	  171.151	  0.0544
586	0.00585	  170.859	  0.0427
587	0.00586	  170.568	  0.0723
588	0.00587	  170.278	  0.0886
589	0.00588	  169.988	  0.0839
590	0.00589	  169.700	  0.0774
591	0.00590	  169.413	  0.0605
592	0.00591	  169.127	  0.0564
593	0.00592	  168.842	  0.0490
594	0.00593	  168.558	  0.0665
595	0.00594	  168.274	  0.0745
596	0.00595	  167.992	  0.0565
597	0.00596	  167.711	  0.0513
598	0.00597	  167.430	  0.0626
599	0.00598	  167.151	  0.0871
600	0.00599	  166.872	  0.1003
601	0.00600	  166.594	  0.0882
602	0.00601	  166.318	  0.0537
603	0.00602	  166.042	  0.0432
604	0.00603	  165.767	  0.0461
605	0.00604	  165.493	  0.0467
606	0.00605	  165.220	  0.0458
607	0.00606	  164.948	  0.0605
608	0.00607	  164.676	  0.0634
609	0.00608	  164.406	  0.0657
610	0.00609	  164.136	  0.0848
611	0.00610	  163.868	  0.0591
612	0.00611	  163.600	  0.0471
613	0.00612	  163.333	  0.0535
614	0.00613	  163.067	  0.0560
615	0.00614	  162.802	  0.0731
616	0.00615	  162.538	  0.0740
617	0.00616	  162.274	  0.0721
618	0.00617	  162.012	  0.0627
619	0.00618	  161.750	  0.0537
620	0.00619	  161.489	  0.0816
621	0.00620	  161.229	  0.0965
622	0.00621	  160.970	  0.0755
623	0.00622	  160.711	  0.0584
624	0.00623	  160.454	  0.0421
625	0.00624	  160.197	  0.0490
626	0.00625	  159.941	  0.0736
627	0.00626	  159.686	  0.0793
628	0.00627	  159.432	  0.0421
629	0.00628	  159.178	  0.0496
630	0.00629	  158.926	  0.0909
631	0.00630	  158.674	  0.0798
632	0.00631	  158.423	  0.0637
633	0.00632	  158.173	  0.0618
634	0.00633	  157.923	  0.0734
635	0.00634	  157.674	  0.0677
636	0.00635	  157.426	  0.0539
637	0.00636	  157.179	  0.0635
638	0.00637	  156.933	  0.0721
639	0.00638	  156.687	  0.0672
640	0.00639	  156.443	  0.0655
641	0.00640	  156.198	  0.0646
642	0.00641	  155.955	  0.0566
643	0.00642	  155.713	  0.0583
644	0.00643	  155.471	  0.0490
645	0.00644	  155.230	  0.0365
646	0.00645	  154.989	  0.0397
647	0.00646	  154.750	  0.0360
648	0.00647	  154.511	  0.0475
649	0.00648	  154.273	  0.0510
650	0.00649	  154.036	  0.0450
651	0.00650	  153.799	  0.0561
652	0.00651	  153.563	  0.0411
653	0.00652	  153.328	  0.0359
654	0.00653	  153.094	  0.0432
655	0.00654	  152.860	  0.0456
656	0.00655	  152.627	  0.0429
657	0.00656	  152.395	  0.0434
658	0.00657	  152.163	  0.0557
659	0.00658	  151.932	  0.0280
660	0.00659	  151.702	  0.0384
661	0.00660	  151.472	  0.0665
662	0.00661	  151.244	  0.0391
663	0.00662	  151.015	  0.0319
664	0.00663	  150.788	  0.0353
665	0.00664	  150.561	  0.0339
666	0.00665	  150.335	  0.0447
667	0.00666	  150.110	  0.0499
668	0.00667	  149.885	  0.0511
669	0.00668	  149.661	  0.0602
670	0.00669	  149.438	  0.0466
671	0.00670	  149.215	  0.0422
672	0.00671	  148.993	  0.0605
673	0.00672	  148.771	  0.0493
674	0.00673	  148.551	  0.0389
675	0.00674	  148.331	  0.0351
676	0.00675	  148.111	  0.0146
677	0.00676	  147.892	  0.0185
678	0.00677	  147.674	  0.0169
679	0.00678	  147.457	  0.0204
680	0.00679	  147.240	  0.0393
681	0.00680	  147.024	  0.0304
682	0.00681	  146.808	  0.0210
683	0.00682	  146.593	  0.0283
684	0.00683	  146.379	  0.0369
685	0.00684	  146.165	  0.0530
686	0.00685	  145.952	  0.0460
687	0.00686	  145.740	  0.0310
688	0.00687	  145.528	  0.0389
689	0.00688	  145.317	  0.0390
690	0.00689	  145.106	  0.0376
691	0.00690	  144.896	  0.0353
692	0.00691	  144.687	  0.0323
693	0.00692	  144.478	  0.0300
694	0.00693	  144.270	  0.0381
695	0.00694	  144.062	  0.0400
696	0.00695	  143.855	  0.0380
697	0.00696	  143.649	  0.0386
698	0.00697	  143.443	  0.0471
699	0.00698	  143.238	  0.0445
700	0.00699	  143.033	  0.0207
701	0.00700	  142.829	  0.0207
702	0.00701	  142.626	  0.0363
703	0.00702	  142.423	  0.0252
704	0.00703	  142.220	  0.0271
705	0.00704	  142.019	  0.0467
706	0.00705	  141.818	  0.0355
707	0.00706	  141.617	  0.0226
708	0.00707	  141.417	  0.0244
709	0.00708	  141.217	  0.0403
710	0.00709	  141.019	  0.0561
711	0.00710	  140.820	  0.0539
712	0.00711	  140.622	  0.0338
713	0.00712	  140.425	  0.0192
714	0.00713	  140.229	  0.0337
715	0.00714	  140.032	  0.0396
716	0.00715	  139.837	  0.0345
717	0.00716	  139.642	  0.0363
718	0.00717	  139.447	  0.0300
719	0.00718	  139.253	  0.0211
720	0.00719	  139.060	  0.0240
721	0.00720	  138.867	  0.0181
722	0.00721	  138.675	  0.0219
723	0.00722	  138.483	  0.0294
724	0.00723	  138.292	  0.0161
725	0.00724	  138.101	  0.0281
726	0.00725	  137.911	  0.0374
727	0.00726	  137.721	  0.0407
728	0.00727	  137.532	  0.0332
729	0.00728	  137.343	  0.0224
730	0.00729	  137.155	  0.0325
731	0.00730	  136.967	  0.0271
732	0.00731	  136.780	  0.0320
733	0.00732	  136.594	  0.0357
734	0.00733	  136.408	  0.0070
735	0.00734	  136.222	  0.0000
736	0.00735	  136.037	  0.0267
737	0.00736	  135.852	  0.0464
738	0.00737	  135.668	  0.0297
739	0.00738	  135.485	  0.0060
740	0.00739	  135.302	  0.0111
741	0.00740	  135.119	  0.0115
742	0.00741	  134.937	  0.0109
743	0.00742	  134.755	  0.0209
744	0.00743	  134.574	  0.0297
745	0.00744	  134.394	  0.0402
746	0.00745	  134.213	  0.0372
747	0.00746	  134.034	  0.0181
748	0.00747	  133.855	  0.0063
749	0.00748	  133.676	  0.0204
750	0.00749	  133.498	  0.0358
Projection # 39 - Tilt angle: -26.92
Radius	s(1/A)	Res(A)	NLOO2D
0	0.00000	1001232.062	  1.0000
1	0.00001	100123.203	  1.0000
2	0.00002	50061.602	  0.9992
3	0.00003	33374.402	  0.9998
4	0.00004	25030.801	  1.0000
5	0.00005	20024.641	  1.0000
6	0.00006	16687.201	  1.0000
7	0.00007	14303.315	  1.0000
8	0.00008	12515.400	  1.0000
9	0.00009	11124.801	  1.0000
10	0.00010	10012.320	  1.0000
11	0.00011	 9102.109	  1.0000
12	0.00012	 8343.601	  1.0000
13	0.00013	 7701.785	  1.0000
14	0.00014	 7151.658	  1.0000
15	0.00015	 6674.880	  1.0000
16	0.00016	 6257.700	  1.0000
17	0.00017	 5889.600	  1.0000
18	0.00018	 5562.400	  1.0000
19	0.00019	 5269.642	  1.0000
20	0.00020	 5006.160	  1.0000
21	0.00021	 4767.771	  1.0000
22	0.00022	 4551.055	  1.0000
23	0.00023	 4353.183	  1.0000
24	0.00024	 4171.800	  1.0000
25	0.00025	 4004.928	  1.0000
26	0.00026	 3850.893	  1.0000
27	0.00027	 3708.267	  1.0000
28	0.00028	 3575.829	  1.0000
29	0.00029	 3452.524	  1.0000
30	0.00030	 3337.440	  1.0000
31	0.00031	 3229.781	  1.0000
32	0.00032	 3128.850	  1.0000
33	0.00033	 3034.037	  1.0000
34	0.00034	 2944.800	  1.0000
35	0.00035	 2860.663	  1.0000
36	0.00036	 2781.200	  1.0000
37	0.00037	 2706.032	  1.0000
38	0.00038	 2634.821	  1.0000
39	0.00039	 2567.261	  1.0000
40	0.00040	 2503.080	  1.0000
41	0.00041	 2442.029	  1.0000
42	0.00042	 2383.886	  1.0000
43	0.00043	 2328.447	  1.0000
44	0.00044	 2275.527	  1.0000
45	0.00045	 2224.960	  1.0000
46	0.00046	 2176.591	  1.0000
47	0.00047	 2130.281	  1.0000
48	0.00048	 2085.900	  1.0000
49	0.00049	 2043.331	  1.0000
50	0.00050	 2002.464	  1.0000
51	0.00051	 1963.200	  1.0000
52	0.00052	 1925.446	  1.0000
53	0.00053	 1889.117	  1.0000
54	0.00054	 1854.133	  1.0000
55	0.00055	 1820.422	  1.0000
56	0.00056	 1787.914	  1.0000
57	0.00057	 1756.547	  0.9999
58	0.00058	 1726.262	  0.9997
59	0.00059	 1697.003	  1.0000
60	0.00060	 1668.720	  1.0000
61	0.00061	 1641.364	  1.0000
62	0.00062	 1614.890	  1.0000
63	0.00063	 1589.257	  0.9994
64	0.00064	 1564.425	  0.9991
65	0.00065	 1540.357	  0.9993
66	0.00066	 1517.018	  0.9993
67	0.00067	 1494.376	  0.9988
68	0.00068	 1472.400	  0.9984
69	0.00069	 1451.061	  0.9983
70	0.00070	 1430.332	  0.9987
71	0.00071	 1410.186	  0.9988
72	0.00072	 1390.600	  0.9978
73	0.00073	 1371.551	  0.9976
74	0.00074	 1353.016	  0.9971
75	0.00075	 1334.976	  0.9967
76	0.00076	 1317.411	  0.9971
77	0.00077	 1300.301	  0.9977
78	0.00078	 1283.631	  0.9980
79	0.00079	 1267.382	  0.9968
80	0.00080	 1251.540	  0.9962
81	0.00081	 1236.089	  0.9967
82	0.00082	 1221.015	  0.9963
83	0.00083	 1206.304	  0.9961
84	0.00084	 1191.943	  0.9967
85	0.00085	 1177.920	  0.9958
86	0.00086	 1164.223	  0.9963
87	0.00087	 1150.841	  0.9961
88	0.00088	 1137.764	  0.9947
89	0.00089	 1124.980	  0.9944
90	0.00090	 1112.480	  0.9942
91	0.00091	 1100.255	  0.9941
92	0.00092	 1088.296	  0.9939
93	0.00093	 1076.594	  0.9946
94	0.00094	 1065.141	  0.9947
95	0.00095	 1053.928	  0.9940
96	0.00096	 1042.950	  0.9922
97	0.00097	 1032.198	  0.9913
98	0.00098	 1021.665	  0.9925
99	0.00099	 1011.345	  0.9926
100	0.00100	 1001.232	  0.9919
101	0.00101	  991.319	  0.9915
102	0.00102	  981.600	  0.9915
103	0.00103	  972.070	  0.9912
104	0.00104	  962.723	  0.9909
105	0.00105	  953.554	  0.9914
106	0.00106	  944.559	  0.9899
107	0.00107	  935.731	  0.9890
108	0.00108	  927.067	  0.9897
109	0.00109	  918.562	  0.9886
110	0.00110	  910.211	  0.9861
111	0.00111	  902.011	  0.9861
112	0.00112	  893.957	  0.9870
113	0.00113	  886.046	  0.9869
114	0.00114	  878.274	  0.9861
115	0.00115	  870.637	  0.9858
116	0.00116	  863.131	  0.9848
117	0.00117	  855.754	  0.9839
118	0.00118	  848.502	  0.9843
119	0.00119	  841.371	  0.9840
120	0.00120	  834.360	  0.9835
121	0.00121	  827.464	  0.9824
122	0.00122	  820.682	  0.9816
123	0.00123	  814.010	  0.9805
124	0.00124	  807.445	  0.9788
125	0.00125	  800.986	  0.9780
126	0.00126	  794.629	  0.9782
127	0.00127	  788.372	  0.9768
128	0.00128	  782.213	  0.9785
129	0.00129	  776.149	  0.9799
130	0.00130	  770.178	  0.9786
131	0.00131	  764.299	  0.9788
132	0.00132	  758.509	  0.9792
133	0.00133	  752.806	  0.9767
134	0.00134	  747.188	  0.9740
135	0.00135	  741.653	  0.9736
136	0.00136	  736.200	  0.9734
137	0.00137	  730.826	  0.9733
138	0.00138	  725.530	  0.9726
139	0.00139	  720.311	  0.9701
140	0.00140	  715.166	  0.9710
141	0.00141	  710.094	  0.9693
142	0.00142	  705.093	  0.9643
143	0.00143	  700.162	  0.9667
144	0.00144	  695.300	  0.9696
145	0.00145	  690.505	  0.9675
146	0.00146	  685.775	  0.9609
147	0.00147	  681.110	  0.9596
148	0.00148	  676.508	  0.9651
149	0.00149	  671.968	  0.9621
150	0.00150	  667.488	  0.9569
151	0.00151	  663.068	  0.9568
152	0.00152	  658.705	  0.9547
153	0.00153	  654.400	  0.9545
154	0.00154	  650.151	  0.9537
155	0.00155	  645.956	  0.9535
156	0.00156	  641.815	  0.9520
157	0.00157	  637.727	  0.9500
158	0.00158	  633.691	  0.9508
159	0.00159	  629.706	  0.9497
160	0.00160	  625.770	  0.9447
161	0.00161	  621.883	  0.9411
162	0.00162	  618.044	  0.9395
163	0.00163	  614.253	  0.9423
164	0.00164	  610.507	  0.9472
165	0.00165	  606.807	  0.9454
166	0.00166	  603.152	  0.9378
167	0.00167	  599.540	  0.9327
168	0.00168	  595.971	  0.9349
169	0.00169	  592.445	  0.9336
170	0.00170	  588.960	  0.9319
171	0.00171	  585.516	  0.9301
172	0.00172	  582.112	  0.9239
173	0.00173	  578.747	  0.9274
174	0.00174	  575.421	  0.9238
175	0.00175	  572.133	  0.9122
176	0.00176	  568.882	  0.9155
177	0.00177	  565.668	  0.9146
178	0.00178	  562.490	  0.9092
179	0.00179	  559.347	  0.9055
180	0.00180	  556.240	  0.9074
181	0.00181	  553.167	  0.9104
182	0.00182	  550.128	  0.9119
183	0.00183	  547.121	  0.9079
184	0.00184	  544.148	  0.9026
185	0.00185	  541.207	  0.9104
186	0.00186	  538.297	  0.9095
187	0.00187	  535.418	  0.8956
188	0.00188	  532.570	  0.8864
189	0.00189	  529.752	  0.8811
190	0.00190	  526.964	  0.8812
191	0.00191	  524.205	  0.8838
192	0.00192	  521.475	  0.8771
193	0.00193	  518.773	  0.8741
194	0.00194	  516.099	  0.8811
195	0.00195	  513.452	  0.8768
196	0.00196	  510.833	  0.8706
197	0.00197	  508.240	  0.8738
198	0.00198	  505.673	  0.8704
199	0.00199	  503.132	  0.8623
200	0.00200	  500.616	  0.8640
201	0.00201	  498.125	  0.8673
202	0.00202	  495.659	  0.8634
203	0.00203	  493.218	  0.8552
204	0.00204	  490.800	  0.8436
205	0.00205	  488.406	  0.8497
206	0.00206	  486.035	  0.8503
207	0.00207	  483.687	  0.8459
208	0.00208	  481.362	  0.8348
209	0.00209	  479.058	  0.8261
210	0.00210	  476.777	  0.8285
211	0.00211	  474.518	  0.8238
212	0.00212	  472.279	  0.8297
213	0.00213	  470.062	  0.8306
214	0.00214	  467.865	  0.8247
215	0.00215	  465.689	  0.8088
216	0.00216	  463.533	  0.8176
217	0.00217	  461.397	  0.8315
218	0.00218	  459.281	  0.8161
219	0.00219	  457.184	  0.8164
220	0.00220	  455.105	  0.8188
221	0.00221	  453.046	  0.8149
222	0.00222	  451.005	  0.8069
223	0.00223	  448.983	  0.7862
224	0.00224	  446.979	  0.7856
225	0.00225	  444.992	  0.7968
226	0.00226	  443.023	  0.7934
227	0.00227	  441.071	  0.7851
228	0.00228	  439.137	  0.7845
229	0.00229	  437.219	  0.7714
230	0.00230	  435.318	  0.7756
231	0.00231	  433.434	  0.7846
232	0.00232	  431.566	  0.7716
233	0.00233	  429.713	  0.7756
234	0.00234	  427.877	  0.7712
235	0.00235	  426.056	  0.7599
236	0.00236	  424.251	  0.7609
237	0.00237	  422.461	  0.7568
238	0.00238	  420.686	  0.7571
239	0.00239	  418.926	  0.7665
240	0.00240	  417.180	  0.7460
241	0.00241	  415.449	  0.7245
242	0.00242	  413.732	  0.7365
243	0.00243	  412.030	  0.7373
244	0.00244	  410.341	  0.7381
245	0.00245	  408.666	  0.7374
246	0.00246	  407.005	  0.7212
247	0.00247	  405.357	  0.7138
248	0.00248	  403.723	  0.7204
249	0.00249	  402.101	  0.7151
250	0.00250	  400.493	  0.7209
251	0.00251	  398.897	  0.7294
252	0.00252	  397.314	  0.7105
253	0.00253	  395.744	  0.6960
254	0.00254	  394.186	  0.6984
255	0.00255	  392.640	  0.7081
256	0.00256	  391.106	  0.7101
257	0.00257	  389.584	  0.6938
258	0.00258	  388.074	  0.6704
259	0.00259	  386.576	  0.6877
260	0.00260	  385.089	  0.6981
261	0.00261	  383.614	  0.6790
262	0.00262	  382.150	  0.6758
263	0.00263	  380.697	  0.6866
264	0.00264	  379.255	  0.6864
265	0.00265	  377.823	  0.6785
266	0.00266	  376.403	  0.6672
267	0.00267	  374.993	  0.6460
268	0.00268	  373.594	  0.6578
269	0.00269	  372.205	  0.6626
270	0.00270	  370.827	  0.6522
271	0.00271	  369.458	  0.6618
272	0.00272	  368.100	  0.6576
273	0.00273	  366.752	  0.6532
274	0.00274	  365.413	  0.6449
275	0.00275	  364.084	  0.6376
276	0.00276	  362.765	  0.6377
277	0.00277	  361.456	  0.6345
278	0.00278	  360.155	  0.6244
279	0.00279	  358.865	  0.6221
280	0.00280	  357.583	  0.6170
281	0.00281	  356.310	  0.5969
282	0.00282	  355.047	  0.5964
283	0.00283	  353.792	  0.6064
284	0.00284	  352.546	  0.6067
285	0.00285	  351.310	  0.5877
286	0.00286	  350.081	  0.5812
287	0.00287	  348.861	  0.5920
288	0.00288	  347.650	  0.5630
289	0.00289	  346.447	  0.5499
290	0.00290	  345.252	  0.5755
291	0.00291	  344.066	  0.5931
292	0.00292	  342.888	  0.5882
293	0.00293	  341.717	  0.5674
294	0.00294	  340.555	  0.5622
295	0.00295	  339.401	  0.5561
296	0.00296	  338.254	  0.5450
297	0.00297	  337.115	  0.5371
298	0.00298	  335.984	  0.5472
299	0.00299	  334.860	  0.5555
300	0.00300	  333.744	  0.5604
301	0.00301	  332.635	  0.5567
302	0.00302	  331.534	  0.5295
303	0.00303	  330.440	  0.5237
304	0.00304	  329.353	  0.5336
305	0.00305	  328.273	  0.5226
306	0.00306	  327.200	  0.5092
307	0.00307	  326.134	  0.5133
308	0.00308	  325.075	  0.5120
309	0.00309	  324.023	  0.4971
310	0.00310	  322.978	  0.5003
311	0.00311	  321.940	  0.4992
312	0.00312	  320.908	  0.5076
313	0.00313	  319.882	  0.5134
314	0.00314	  318.864	  0.4939
315	0.00315	  317.851	  0.4712
316	0.00316	  316.846	  0.4692
317	0.00317	  315.846	  0.4934
318	0.00318	  314.853	  0.4908
319	0.00319	  313.866	  0.4825
320	0.00320	  312.885	  0.5012
321	0.00321	  311.910	  0.5032
322	0.00322	  310.942	  0.4733
323	0.00323	  309.979	  0.4771
324	0.00324	  309.022	  0.5011
325	0.00325	  308.071	  0.4611
326	0.00326	  307.126	  0.4430
327	0.00327	  306.187	  0.4668
328	0.00328	  305.254	  0.4732
329	0.00329	  304.326	  0.4524
330	0.00330	  303.404	  0.4306
331	0.00331	  302.487	  0.4328
332	0.00332	  301.576	  0.4339
333	0.00333	  300.670	  0.4454
334	0.00334	  299.770	  0.4369
335	0.00335	  298.875	  0.4434
336	0.00336	  297.986	  0.4500
337	0.00337	  297.102	  0.4295
338	0.00338	  296.223	  0.4190
339	0.00339	  295.349	  0.4177
340	0.00340	  294.480	  0.4354
341	0.00341	  293.616	  0.4237
342	0.00342	  292.758	  0.4065
343	0.00343	  291.904	  0.4031
344	0.00344	  291.056	  0.4003
345	0.00345	  290.212	  0.3924
346	0.00346	  289.373	  0.3995
347	0.00347	  288.539	  0.4101
348	0.00348	  287.710	  0.4041
349	0.00349	  286.886	  0.4190
350	0.00350	  286.066	  0.4110
351	0.00351	  285.251	  0.3992
352	0.00352	  284.441	  0.3836
353	0.00353	  283.635	  0.3834
354	0.00354	  282.834	  0.3953
355	0.00355	  282.037	  0.3766
356	0.00356	  281.245	  0.3531
357	0.00357	  280.457	  0.3656
358	0.00358	  279.674	  0.3797
359	0.00359	  278.895	  0.3631
360	0.00360	  278.120	  0.3613
361	0.00361	  277.350	  0.3501
362	0.00362	  276.583	  0.3444
363	0.00363	  275.822	  0.3502
364	0.00364	  275.064	  0.3488
365	0.00365	  274.310	  0.3478
366	0.00366	  273.561	  0.3406
367	0.00367	  272.815	  0.3441
368	0.00368	  272.074	  0.3563
369	0.00369	  271.337	  0.3522
370	0.00370	  270.603	  0.3422
